doc_number,positive,negative,ratio_pos_over_neg,positive_ratio,negative_ratio,net_ratio,length,parent_doc,offset,from,to,subj,sent,cc,questions,chars
C05775332,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton,Lauren Jiloty,Fw: Thanks to you and the Secretary for inspiring remarks today,"Saturday, July 3, 2010 4:20 AM",,,50
C05775334,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Cheryl Mills,Re: S's query,"Saturday, July 3, 2010 11:46 PM",,,7
C05775334,0,0,0,0.0,0.0,0.0,5,,3,Hillary Clinton,Cheryl Mills,Fw: S's query,Sat Jul 03 01:34:35 2010,,,24
C05775335,3,2,1.5,0.107142857143,0.0714285714286,0.0357142857143,28,,1,Hillary Clinton,Jacob Sullivan;Phillipe Reines,Fw: A unique request for your help from Hilary Rosen,"Sunday, July 4, 2010 1:20 PM",Huma Abedin;Cheryl Mills,,112
C05775337,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Michael Fuchs,Re: Statement on Syrian human rights activists for review,"Monday, July 5, 2010 2:17 AM",,,3
C05775338,0,1,0.0,0.0,0.0322580645161,-0.0322580645161,31,,1,Hillary Clinton,Cheryl Mills,Re: CDM call w/ Mitchell,"Monday, July 5, 2010 10:25 AM",,,124
C05775339,3,1,3.0,0.214285714286,0.0714285714286,0.142857142857,14,,1,Hillary Clinton,Cheryl Mills,Re: QUICK CLEARANCE,"Monday, July 5, 2010 4:03 PM",,,54
C05775340,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton, 'ValmoroU@state.goV,Re: Lunch tomorrow,"Tuesday, July 6, 2010 12:42 AM",,,0
C05775341,5,1,5.0,0.151515151515,0.030303030303,0.121212121212,33,,1,Hillary Clinton,Melanne Verveer,Re: Thank you,"Tuesday, July 6, 2010 12:44 AM",,,159
C05775342,0,1,0.0,0.0,0.04,-0.04,25,,1,Hillary Clinton, 'ValmoroU@state.goV,Re: Lunch tomorrow,"Tuesday, July 6, 2010 1:25 AM",,,110
C05775342,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Lona Valmoro,Re: Lunch tomorrow,Tue Jul 06 00:41:44 2010,,,0
C05775343,2,0,0,0.125,0.0,0.125,16,,1,Hillary Clinton,'JilotyLC©state.gov'; 'ValmoroU@state.goV,Re: Mini Schedule 4/6/10 Tuesday,"Tuesday, July 6, 2010 7:50 AM",,,72
C05775344,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Lauren Jiloty,"Fw: The Settlement Freeze That Never Was, And Never Will Be","Tuesday, July 6, 2010 7:59 AM",,,39
C05775345,1,0,0,0.0333333333333,0.0,0.0333333333333,30,,1,Hillary Clinton,Lauren Jiloty,Re: Barak,"Tuesday, July 6, 2010 8:52 AM",,,121
C05775346,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: Thank you,"Tuesday, July 6,2010 11:28 AM",,,10
C05775347,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: [InsidersOut] Body of Ugandan LGBT volunteer was found beheaded,"Tuesday, July 6, 2010 11:28 AM",,,10
C05775348,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Lauren Jiloty,Re: Blair call,"Tuesday, July 6,2010 11:29 AM",,,3
C05775349,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton,Lauren Jiloty,Fw: Future Direction/Work... RE: Hey Boss...,"Tuesday, July 6, 2010 12:47 PM",,,37
C05775349,0,0,0,0.0,0.0,0.0,5,,3,Secretary of State Hillary Clinton,Burns Strider,Re: Hey Boss...,"Jul 6, 2010 12:36 AM",,,20
C05775350,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Jacob Sullivan,Fw: A unique request for your help from Hilary Rosen,"Tuesday, July 6, 2010 12:53 PM",,,25
C05775351,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Lauren Jiloty,Fw: A unique request for your help from Hilary Rosen,"Tuesday, July 6, 2010 12:54 PM",,,17
C05775352,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Lauren Jiloty,Re: Pat Griffin,"Tuesday, July 6, 2010 1:01 PM",,,28
C05775353,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: My thoughts,"Wednesday, July 7, 2010 5:25 AM",,,10
C05775354,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: Making peace,"Wednesday, July 7, 2010 5:27 AM",,,10
C05775355,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: This is a pretty great review,"Wednesday, July 7, 2010 5:28 AM",,,10
C05775356,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: Previous CTO proposal,"Wednesday, July 7, 2010 3:25 PM",,,10
C05775357,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Michael Fuchs,Re: Previous CTO proposal,"Wednesday, July 7, 2010 3:25 PM",,,4
C05775358,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: A Debt-Free America? Yes — it's Possible,"Wednesday, July 7, 2010 4:46 PM",,,10
C05775360,1,0,0,0.0555555555556,0.0,0.0555555555556,18,,1,Hillary Clinton, 'ValmoroU@state.goV,Re: Phone call from FM Moratinos,"Wednesday, July 7, 2010 10:09 P.M",,,74
C05775361,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Lauren Jiloty,Re: 2 calls:,"Wednesday, July 7, 2010 10:10 PM",,,24
C05775362,1,0,0,0.166666666667,0.0,0.166666666667,6,,1,Hillary Clinton, 'RiceSE@state.gov',"Re: Need to talk tonight, if at all possible","Thursday, July 8, 2010 7:48 PM",,,23
C05775363,1,1,1.0,0.142857142857,0.142857142857,0.0,7,,1,Hillary Clinton,Sidney Blumenthal,"Re: fyi, going around...","Thursday, Jul 8, 2010 8:59 PM",,,27
C05775364,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton,Sandy Berger,Re: Middle East,"Thursday, July 8, 2010 9:02 PM",,,51
C05775365,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Capricia Marshall,Are you back from China yet?,"Thursday, July 8, 2010 9:03 PM",,,0
C05775368,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton,Sandy Berger,Re: Middle East,"Thursday, July 8, 2010 10:06 PM",,,10
C05775368,0,0,0,0.0,0.0,0.0,11,,3,Hillary Clinton,Samuel Berger,Re: Middle East,Thu Jul 08 21:01:55 2010,,,51
C05775369,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Lauren Jiloty,Re: Making peace,"Thursday, July 8, 2010 10:11 PM",,,9
C05775370,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Cheryl Mills,Re: My thoughts,"Thursday, July 8, 2010 10:12 PM",,,13
C05775371,2,1,2.0,0.0952380952381,0.047619047619,0.047619047619,21,,1,Hillary Clinton,Capricia Marshall,Re: Are you back from China yet?,"Thursday, July 8, 2010 10:19 PM",,,83
C05775372,0,2,0.0,0.0,0.142857142857,-0.142857142857,14,,1,Hillary Clinton,Lauren Jiloty; 'ValmoroU@state.goV,Today,"Friday, July 9, 2010 7:55 AM",,,58
C05775373,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Monica Hanley,What's my schedule today--I lost my copy and can't recall,"Friday, July 9, 2010 8:09 AM",,,0
C05775374,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Monica Hanley,Re: What's my schedule today--I lost my copy and can't recall,"Friday, July 9, 2010 8:19 AM",,,4
C05775374,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Monica Hanley,What's my schedule today--I lost my copy and can't recall,"Friday, July 09, 2010 8:09 AM",,,0
C05775375,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Lauren Jiloty,Re: Mini schedule 7/9/10 Friday,"Friday, July 9, 2010 8:30 AM",,,0
C05775376,0,0,0,0.0,0.0,0.0,14,,1,Hillary Clinton,Lauren Jiloty,Fw: REVISED: CFR 2.0 draft,"Friday, July 9, 2010 11:27 AM",,,68
C05775379,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Jacob Sullivan,Re: REVISED: CFR 2.0 draft,"Friday, July 9, 2010 11:30 AM",,,39
C05775380,1,1,1.0,0.037037037037,0.037037037037,0.0,27,,1,Hillary Clinton,Huma Abedin,Delayed,"Friday, July 9, 2010 1:12 PM", Diane Reynolds; Oscar Flores;Monica Hanley,,129
C05775381,0,0,0,0.0,0.0,0.0,13,,1,Hillary Clinton,Richard Verma,Re: FY 2011,"Friday, July 9, 2010 5:04 PM",,,62
C05775382,1,0,0,0.2,0.0,0.2,5,,1,Hillary Clinton,Jacob Sullivan,Re: Your Phone Call to President Karzai,"Saturday, July 10, 2010 3:11 PM",,,26
C05775384,0,1,0.0,0.0,0.166666666667,-0.166666666667,6,,1,Hillary Clinton,Sandy Berger,Re:,"Saturday, July 10, 2010 4:21 PM",,,18
C05775385,2,0,0,0.0909090909091,0.0,0.0909090909091,22,,1,Hillary Clinton,Anne-Marie Slaughter,Re: CFR speech,"Saturday, July 10, 2010 4:22 PM",,,80
C05775386,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Jacob Sullivan,Re: Pis clear: 15th Anniversary of Srebrenica Genocide,"Sunday, July 11, 2010 11:16 AM",,,3
C05775387,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Lauren Jiloty,Re: Steinberg,"Sunday, July 11, 2010 11:46 AM",,,19
C05775388,0,1,0.0,0.0,0.111111111111,-0.111111111111,9,,1,Hillary Clinton,Lauren Jiloty,Fw: Sounds like Presbyterians (USA) have found a way forward on Israel/Palestine... Less,"Monday, July 12, 2010 1:57 PM",,,50
C05775389,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Robert Russo,Fw: Kracow Speech,"Monday, July 12, 20102:51 PM",,,10
C05775390,2,1,2.0,0.0909090909091,0.0454545454545,0.0454545454545,22,,1,Hillary Clinton,Phillipe Reines,Re: All Staff Email,Tuesday July 13 2010 5:42 AM,,,88
C05775391,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,"Fw: Important points from today's ""war room"" meeting with DoD","Tuesday, July 13, 2010 6:32 AM",,,10
C05775392,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton, 'sullivanij@state.gov',Re: Diana Nyad,"Tuesday, July 13, 2010 8:55 PM",,,33
C05775393,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: re your interview w/ Mark Landler tmw: his conversation with David Rothkopf,"Thursday, July 15, 2010 6:21 AM",,,10
C05775394,2,0,0,0.117647058824,0.0,0.117647058824,17,,1,Hillary Clinton,Anne-Marie Slaughter,Re: re your interview w/ Mark Landler tmw: his conversation with David Rothkopf,"Thursday, July 15, 2010 6:22 AM.",,,68
C05775395,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: Jack Lew's replacement,"Thursday, July 15, 2010 6:36 AM",,,10
C05775396,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: Senate approps proposal to time limit MCC compacts,"Thursday, July 15, 2010 6:45 AM",,,10
C05775397,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: DomRep proposal for Haiti-related UNGA event,"Thursday, July 15, 2010 6:45 AM",,,10
C05775398,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Lauren Jiloty,Fw: Elaine Kamarck,"Thursday, July 15, 2010 6:46 AM",,,31
C05775399,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,"Fw: H: FYI, assume you have seen... Sid","Thursday, July 15, 2010 6:46 AM",,,10
C05775400,1,0,0,0.0454545454545,0.0,0.0454545454545,22,,1,Hillary Clinton,Sidney Blumenthal,"Re: H: FYI, assume you have seen... Sid","Thursday, July 15, 2010 6:49 AM",,,98
C05775401,1,1,1.0,0.166666666667,0.166666666667,0.0,6,,1,Hillary Clinton,Lauren Jiloty,Fw: I spoke to Jack,"Thursday, July 15, 2010 6:50 AM",,,26
C05775402,0,0,0,0.0,0.0,0.0,1,,2,Hillary Clinton,"Sullivan, Jacob J",Re: POTUS meeting,"Sunday, October 24, 2010 10:59 AM",,,0
C05775404,15,23,0.652173913043,0.0515463917526,0.0790378006873,-0.0274914089347,291,,1,Hillary Clinton,Lauren Jiloty,Fw: Sounds like Presbyterians (USA) have found a way forward on Israel/Palestine... Less,"Thursday, July 15, 2010 6:55 AM",,,1738
C05775407,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton, 'filotyLC@state.gov',Fw: A few things..,"Thursday, July 15, 2010 6:56 AM",,,10
C05775409,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Fw: A few things..,"Thursday, July 15, 2010 6:57 AM",,,0
C05775411,1,0,0,0.166666666667,0.0,0.166666666667,6,,1,Hillary Clinton,Lauren Jiloty,"Fw: H: fyi, leaked Luntz poll on Bibi policies; and many congrats to Huma! Sid","Thursday, July 15, 2010 6:58 AM",,,27
C05775415,0,0,0,0.0,0.0,0.0,7,,2,Hillary Clinton,ijake.sullivant_ kja ke.sullivan,Re: Karzai tps,,,,30
C05775418,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Re: individual mandate/minimum coverage provision,"Thursday, July 15, 2010 7:01 AM",,,10
C05775420,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Richard Verma,Re: Corker,"Friday, July 16, 2010 2:35 PM",Jacob Sullivan,,20
C05775426,0,1,0.0,0.0,0.0909090909091,-0.0909090909091,11,,1,Hillary Clinton,Richard Verma,Re: finanical reg reform,"Thursday, July 15, 2010 12:53 PM",,,38
C05775427,1,0,0,0.0714285714286,0.0,0.0714285714286,14,,2,Hillary Clinton,ijake.sullivan '<jake.sullivanL,Re: Karzai tps,,,,55
C05775427,0,0,0,0.0,0.0,0.0,7,,4,Hillary Clinton,lake.sullivan0 <jake.sullivar01,Re: Karzai tps,,,,30
C05775428,0,0,0,0.0,0.0,0.0,5,,2,Hillary Clinton,Lauren Jiloty;Lauren Jiloty,Fw: a possible approach....,Sun Oct 24 19:59:38 2010,,,17
C05775429,0,0,0,0.0,0.0,0.0,7,,2,Hillary Clinton,"Cheryl Mills; 'cheryl.milH ....., I <cheryl.mills",Can you talk tonight?,Sun Oct 24 20:00:28 2010,,,21
C05775465,0,0,0,0.0,0.0,0.0,10,,2,Hillary Clinton,Huma Abedin,Re: Note for HRC from Bono and All,Tue Oct 26 20:35:06 2010,,,51
C05775469,0,0,0,0.0,0.0,0.0,5,,2,Hillary Clinton,Cheryl Mills,Re: USGLC Praises Secretary Clinton,Tue Oct 26 21:26:23 2010,,,17
C05775485,1,0,0,0.25,0.0,0.25,4,,2,Hillary Clinton,Sidney Blumenthal,"Re: H: One day late, but... happy birthday! Sid","Thu, Oct 28, 2010 11:00 am",,,14
C05775496,0,0,0,0.0,0.0,0.0,24,,2,Hillary Clinton,Kurt Campbell; lake.sullivan,LMI tomorrow,Fri Oct 29 13:25:27 2010,Huma Abedin,,110
C05775497,0,0,0,0.0,0.0,0.0,24,,2,Hillary Clinton, 'CampbelIKM@state.govi <CampbelIKM@state.gov>;Jake Sullivan,LMI tomorrow,Fri Oct 29 13:25:27 2010,Huma Abedin,,110
C05775499,0,0,0,0.0,0.0,0.0,5,,2,Hillary Clinton,Jacob Sullivan,Re: Ashton,Fri Oct 29 14:35:05 2010,,,19
C05775503,1,1,1.0,0.0588235294118,0.0588235294118,0.0,17,,1,Hillary Clinton,Huma Abedin; 'ValmoroU@state.goV,VMI,"Saturday, April 24, 2010 4:19 PM",,,74
C05775505,2,0,0,0.666666666667,0.0,0.666666666667,3,,1,Hillary Clinton,Sidney Blumenthal,Re: h: just a line.'S,"Saturday, April 24, 2010 4:20 PM",,,12
C05775506,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Jacob Sullivan,Re: maximalist....,"Saturday, April 24, 2010 4:30 PM",,,23
C05775506,0,0,0,0.0,0.0,0.0,2,,3,Hillary Clinton,"Sullivan, Jacob J",Re: maximalist....,Thu Apr 22 16:24:18 2010,,,6
C05775507,1,0,0,0.0555555555556,0.0,0.0555555555556,18,,1,Hillary Clinton,Anne-Marie Slaughter,Re: NSS/PSD Strategy Going Forward,"Saturday, April 24, 2010 4:43 PM", lewjj@state.gov;James Steinberg;Cheryl Mills;Jacob Sullivan,,85
C05775508,1,0,0,0.0333333333333,0.0,0.0333333333333,30,,1,Hillary Clinton,Cheryl Mills,Re: Can you be available for call from PDT Preval this p.m.?,"Saturday, April 24, 2010 5:57 PM",,,121
C05775509,0,0,0,0.0,0.0,0.0,28,,1,Hillary Clinton,Cheryl Mills,Re: Can you be available for call from PDT Preval this p.m.?,"Saturday, April 24, 2010 5:58 PM",,,121
C05775510,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Lauren Jiloty,Fw: FYI Kornblum... Sid,"Saturday, April 24, 2010 6:26 PM •",,,41
C05775511,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Jacob Sullivan,Re: Amano 1.4(D),"Saturday, April 24, 2010 7:30 PM",,,40
C05775512,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Richard Verma,Re: Harry Reid,"Saturday, April 24, 2010 7:43 PM",,,41
C05775512,3,1,3.0,0.115384615385,0.0384615384615,0.0769230769231,26,,3,Hillary Clinton," Verma, Richard R",Harry Reid,"Saturday, April 24, 2010 9:31 AM","Cheryl Mills;Sullivan, Jacob J",,118
C05775513,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Sudan ad targeting HRC/Rice,"Sunday, April 25, 2010 7:13 AM",,,0
C05775514,1,1,1.0,0.05,0.05,0.0,20,,1,Hillary Clinton,Cheryl Mills,Re: Sudan ad targeting HRC/Rice,"Sunday, April 25, 2010 8:30 AM",,,82
C05775514,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Cheryl Mills,Re: Sudan ad targeting HRC/Rice,Sun Apr 25 07:13:05 2010,,,0
C05775515,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton, 'preines 'sullivanjj@state.gov;Huma Abedin,Newsweek,"Sunday, April 25, 2010 9:56 AM",,,36
C05775516,3,1,3.0,0.214285714286,0.0714285714286,0.142857142857,14,,1,Hillary Clinton,Phillipe Reines,Re: Newsweek,"Sunday, April 25, 2010 10:18 AM",,,74
C05775517,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Jacob Sullivan,Anything to report?,"Sunday, April 25, 2010 10:26 AM",,,0
C05775518,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Phillipe Reines,Re: Newswee,"Sunday A ril 25, 2010 10:26 AM",,,0
C05775520,1,2,0.5,0.027027027027,0.0540540540541,-0.027027027027,37,,1,Hillary Clinton,Jacob Sullivan,Re: Anything to report?,"Sunday, April 25, 2010 11:08 AM",,,197
C05775520,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Jacob Sullivan,Anything to report?,Sun Apr 25 10:26:24 2010,,,0
C05775521,7,2,3.5,0.107692307692,0.0307692307692,0.0769230769231,65,,1,Hillary Clinton,'bam@mikulski.senate.gov',Good luck on a good start!,"Sunday, April 25, 2010 11:12 AM",,,323
C05775522,2,1,2.0,0.4,0.2,0.2,5,,1,Hillary Clinton,Jacob Sullivan,Re: Iran,"Sunday, April 25, 2010 3:25 PM",,,17
C05775523,3,0,0,0.051724137931,0.0,0.051724137931,58,,1,Hillary Clinton, 'CampbelIKM@state.goV,Futenma,"Sunday, April 25, 2010 4:13 PM",James Steinberg,,213
C05775524,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills;Cheryl Mills,Can you talk tonight?,"Sunday, April 25, 2010 7:11 PM",,,0
C05775526,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Huma Abedin,"Re: Storm Warning for Mongtomery, Loudon Counties until 2000 EDT (U)","Sunday, April 25, 2010 7:39 PM",,,40
C05775527,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,Richard Verma,Re: Harry Reid,"Sunday, April 25, 2010 9:35 PM",,,42
C05775527,3,1,3.0,0.115384615385,0.0384615384615,0.0769230769231,26,,3,Hillary Clinton," Verma, Richard R",Harry Reid,"Saturday, April 24, 2010 9:31 AM","Cheryl Mills;Sullivan, Jacob J",,118
C05775528,0,0,0,0.0,0.0,0.0,73,,1,Hillary Clinton,Lauren Jiloty,Call list,"Monday, April 26, 2010 10:15 AM",Huma Abedin,,361
C05775531,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Jacob Sullivan,Re: Ahmadinejad to speak at RevCon,"Monday, April 26, 2010 8:14 PM",,,5
C05775532,0,0,0,0.0,0.0,0.0,20,,1,Hillary Clinton,Huma Abedin;Lauren Jiloty;Robert Russo,Re: Bad news,"Monday, April 26, 2010 8:18 PM",,,90
C05775534,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: Newsweek,"Monday, April 26, 2010 8:21 PM",,,10
C05775534,0,0,0,0.0,0.0,0.0,7,,3,Hillary Clinton,Phillipe Reines,Re: Newsweek,,,,30
C05775535,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: The nss -- reason to feel proud,"Monday, April 26, 2010 8:21 PM",,,10
C05775537,1,1,1.0,0.0909090909091,0.0909090909091,0.0,11,,1,Hillary Clinton, 'mchaleja@state.gov',Re: Update on your trip to Doha,"Monday, April 26, 2010 8:23 PM",,,53
C05775538,2,0,0,0.117647058824,0.0,0.117647058824,17,,1,Hillary Clinton,Phillipe Reines,Nice picture!,"Monday, April 26, 2010 8:42 PM",,,82
C05775539,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Huma Abedin;Huma Abedin,Dai,"Wednesday, April 28, 2010 7:04 AM",,,29
C05775540,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: EARLY VERSION - not for forwarding,"Wednesday, April 28, 2010 8:47 AM",,,10
C05775551,0,0,0,0.0,0.0,0.0,4,,2,Hillary Clinton," Russo, Robert V",Fw: Baby,Sat Oct 30 20:10:33 2010,,,16
C05775553,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Lauren Jiloty,Fw: Time to Get Ground Troops Out of Afghanistan — Now,"Thursday, July 15, 2010 6:54 PM",,,10
C05775554,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton, 'mchaleja@state.gov',Re: Follow up,"Friday, July 16, 2010 6:50 PM",,,16
C05775561,2,2,1.0,0.0952380952381,0.0952380952381,0.0,21,,2,Hillary Clinton,"Sullivan, Jacob J",Re: QDDR,Sun Oct 31 07:40:08 2010,,,97
C05775562,1,0,0,0.111111111111,0.0,0.111111111111,9,,2,Hillary Clinton,Jacob Sullivan,Re: QDDR,Sun Oct 31 08:22:10 2010,,,37
C05775562,2,2,1.0,0.0952380952381,0.0952380952381,0.0,21,,4,Hillary Clinton,Jacob Sullivan,Re: ODOR,Sun Oct 31 07:40:08 2010,,,97
C05775564,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: NY: lroguois LAX Team Request,"Friday, July 16, 2010 7:10 PM",,,0
C05775565,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton,Cheryl Mills,Re: NY: Iroguois LAX Team Request,"Friday, July 16, 2010 7:11 PM",,,45
C05775565,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Cheryl Mills,Re: NY: Iroguois LAX Team Request,Fri Jul 16 19:09:34 2010,,,0
C05775566,1,1,1.0,0.0212765957447,0.0212765957447,0.0,47,,2,Hillary Clinton,'1davis,Re: Personal--see below message from,Sun Oct 3 -1 06:56:44 2010,George Mitchell,,224
C05775567,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Cheryl Mills,Re: Julissa,"Friday, July 16, 2010 7:31 PM",,,36
C05775568,3,0,0,0.176470588235,0.0,0.176470588235,17,,1,Hillary Clinton,Anne-Marie Slaughter,Re: Larger impact of hard work on Haiti,"Sunday, June 6, 2010 4:08 PM",,,77
C05775569,1,0,0,0.03125,0.0,0.03125,32,,1,Hillary Clinton,Richard Verma,Re: Corker,"Friday, July 16, 2010 7:32 PM",,,138
C05775569,0,0,0,0.0,0.0,0.0,6,,3,Hillary Clinton," Verma, Richard R",Re: Corker,Fri Jul 16 14:35:08 2010,"Sullivan, Jacob J",,20
C05775571,3,0,0,0.125,0.0,0.125,24,,1,Hillary Clinton, 'muscatinel@state.gov',Re: misc,"Friday, July 16, 2010 7:35 PM",,,85
C05775572,2,2,1.0,0.111111111111,0.111111111111,0.0,18,,2,Hillary Clinton,"Ebeling, Betsy",Re: Very scare sign of the times,Sat 10/30/2010 8:44 PM,,,79
C05775573,1,1,1.0,0.05,0.05,0.0,20,,1,Hillary Clinton,Anne-Marie Slaughter,Re: Maritime inspection regime for Gaza,"Sunday, June 6, 2010 4:10 PM",Jacob Sullivan,,108
C05775574,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Its take a little while for the Post to make it to tashkent,"Sunday, July 18, 2010 4:07 AM",,,0
C05775575,0,2,0.0,0.0,0.333333333333,-0.333333333333,6,,1,Hillary Clinton,Melanne Verveer,Re: Karzai meeting,"Sunday, July 18, 2010 7:34 AM",,,22
C05775576,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Brief memo for Cheryl Mills on Colombia - for Secretary Clinton,"Sunday, June 6, 2010 4:16 PM", 'SullivanJJ@state.govi;Huma Abedin,,0
C05775578,2,0,0,0.2,0.0,0.2,10,,1,Hillary Clinton,Melanne Verveer,Re: Civil Society and Women at the Kabul Conference,"Sunday, July 18, 2010 7:37 AM",,,42
C05775579,5,1,5.0,0.0819672131148,0.016393442623,0.0655737704918,61,,1,Hillary Clinton,Melanne Verveer,Re: Afghanistan,"Sunday, July 18, 2010 7:42 AM",Huma Abedin,,300
C05775580,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Re: Gaza resolution,"Monday, June 7, 2010 11:56 AM",,,0
C05775581,3,0,0,0.6,0.0,0.6,5,,1,Hillary Clinton, 'slau• htera@state.gov',Re:,"Sunday, July 18, 2010 10:19 AM",,,20
C05775582,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Fw: Can you see,"Monday, June 7, 2010 4:20 PM",,,3
C05775582,0,0,0,0.0,0.0,0.0,33,,2,Hillary Clinton,Huma Abedin,Can you see,Mon Jun 07 16:19:19 2010,,,159
C05775584,0,0,0,0.0,0.0,0.0,12,,1,Hillary Clinton,Jacob Sullivan,Re:,"Monday, June 7, 2010 4:31 PM",'mil,,52
C05775585,0,1,0.0,0.0,0.125,-0.125,8,,1,Hillary Clinton,Cheryl Mills,Fw: confidential,"Monday, June 7, 2010 4:33 PM",,,34
C05775586,0,0,0,0.0,0.0,0.0,12,,1,Hillary Clinton, 'sullivanij@state.gov',Re:,"Monday, June 7, 2010 4:31 PM",'millscd@state ov',,52
C05775587,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Jacob Sullivan;rooneym@state.gov,Intervention,"Monday, July 19, 2010 3:24 PM",,,0
